Default,Age,AmountOfPreviousLoansBeforeLoan,AppliedAmount,Country,DebtToIncome,Education,EmploymentDurationCurrentEmployer,EmploymentStatus,ExistingLiabilities,FreeCash,Gender,HomeOwnershipType,IncomeTotal,LiabilitiesTotal,LoanDuration,MaritalStatus,NewCreditCustomer,NoOfPreviousLoansBeforeLoan,NrOfDependants,OccupationArea,UseOfLoan,WorkExperience
False,31,0.0,6500.0,EE,33.54,5.0,UpTo4Years,3.0,12,361.0,1.0,8.0,823.0,496.0,60,1.0,True,0.0,2,15.0,0,10To15Years
True,40,0.0,3500.0,FI,20.33,3.0,UpTo1Year,3.0,12,1041.0,1.0,5.0,2243.0,1500.0,48,4.0,True,0.0,2,7.0,0,15To25Years
True,22,0.0,3000.0,EE,28.65,2.0,UpTo2Years,3.0,3,318.0,0.0,2.0,520.0,89.0,48,2.0,True,0.0,1,3.0,1,5To10Years
False,26,0.0,1500.0,EE,50.61,3.0,UpTo4Years,3.0,7,320.0,1.0,1.0,901.0,588.0,24,2.0,True,0.0,2,13.0,0,2To5Years
True,41,2375.0,800.0,EE,43.41,4.0,MoreThan5Years,3.0,17,342.0,0.0,1.0,850.0,464.0,24,2.0,False,3.0,0,3.0,0,15To25Years
True,50,0.0,9800.0,FI,49.56,4.0,UpTo3Years,3.0,18,609.0,1.0,8.0,2173.0,2005.0,60,3.0,True,0.0,0,17.0,0,MoreThan25Years
False,31,0.0,1200.0,EE,42.54,5.0,UpTo2Years,3.0,4,86.0,1.0,6.0,409.0,278.0,48,2.0,True,0.0,0,1.0,8,10To15Years
True,23,0.0,3000.0,EE,25.75,4.0,UpTo1Year,3.0,2,320.0,1.0,3.0,633.0,208.0,48,1.0,True,0.0,0,7.0,4,2To5Years
False,29,1000.0,4000.0,EE,43.57,4.0,UpTo3Years,3.0,5,268.0,0.0,1.0,638.0,205.0,36,3.0,False,1.0,0,3.0,6,5To10Years
True,31,0.0,5200.0,EE,35.25,3.0,MoreThan5Years,3.0,12,289.0,1.0,3.0,712.0,850.0,60,2.0,True,0.0,3,7.0,0,5To10Years
False,23,0.0,600.0,EE,15.86,2.0,UpTo2Years,3.0,4,261.0,1.0,3.0,435.0,155.0,60,2.0,True,0.0,1,7.0,2,2To5Years
False,22,0.0,5000.0,FI,39.04,3.0,UpTo3Years,3.0,14,861.0,0.0,3.0,2441.0,1821.0,36,3.0,True,0.0,0,1.0,0,2To5Years
True,50,0.0,10000.0,ES,23.26,5.0,MoreThan5Years,6.0,4,654.0,0.0,3.0,1393.0,415.0,60,1.0,True,0.0,0,1.0,2,15To25Years
True,49,0.0,8000.0,FI,20.6,4.0,MoreThan5Years,6.0,12,473.0,0.0,3.0,1209.0,1542.0,60,3.0,True,0.0,0,1.0,0,15To25Years
True,29,0.0,3000.0,EE,7.41,5.0,UpTo3Years,3.0,3,1279.0,1.0,2.0,1673.0,270.0,36,2.0,True,0.0,1,7.0,2,10To15Years
True,37,3100.0,6000.0,ES,11.72,3.0,UpTo2Years,3.0,5,1167.0,2.0,3.0,1774.0,580.0,60,4.0,True,1.0,1,11.0,2,15To25Years
False,45,0.0,4000.0,EE,29.33,3.0,MoreThan5Years,3.0,10,303.0,0.0,7.0,750.0,747.0,24,2.0,True,0.0,0,1.0,0,MoreThan25Years
True,39,0.0,8000.0,ES,29.9,4.0,MoreThan5Years,3.0,7,829.0,0.0,3.0,2080.0,1030.0,60,3.0,True,0.0,0,1.0,8,10To15Years
False,24,0.0,700.0,EE,21.39,4.0,UpTo4Years,3.0,6,153.0,1.0,2.0,388.0,187.0,18,2.0,True,0.0,1,17.0,7,2To5Years
True,37,0.0,8600.0,ES,40.1,5.0,UpTo4Years,3.0,15,1125.0,2.0,2.0,2152.0,1943.0,60,3.0,True,0.0,0,10.0,0,5To10Years
True,65,0.0,3800.0,FI,27.58,4.0,UpTo3Years,6.0,12,938.0,0.0,8.0,1925.0,1394.0,36,1.0,True,0.0,0,1.0,0,MoreThan25Years
True,40,0.0,4000.0,ES,27.53,5.0,UpTo4Years,3.0,9,635.0,0.0,4.0,2310.0,1467.0,24,1.0,True,0.0,2,14.0,2,15To25Years
True,33,0.0,10000.0,FI,20.55,4.0,MoreThan5Years,3.0,10,1523.0,0.0,8.0,3187.0,1388.0,60,2.0,True,0.0,2,19.0,3,5To10Years
True,48,0.0,1000.0,ES,31.1,3.0,MoreThan5Years,6.0,5,902.0,0.0,2.0,1492.0,558.0,48,4.0,True,0.0,0,1.0,2,MoreThan25Years
False,34,0.0,700.0,EE,25.33,4.0,UpTo2Years,3.0,6,477.0,0.0,3.0,900.0,390.0,24,2.0,True,0.0,0,3.0,7,10To15Years
True,43,0.0,4000.0,ES,24.54,3.0,UpTo2Years,4.0,8,417.0,0.0,9.0,1300.0,675.0,24,1.0,True,0.0,1,7.0,3,MoreThan25Years
True,22,0.0,2500.0,ES,9.29,4.0,UpTo5Years,3.0,2,1168.0,0.0,2.0,1400.0,102.0,24,3.0,True,0.0,0,3.0,6,5To10Years
False,25,0.0,6000.0,ES,35.59,3.0,UpTo4Years,3.0,2,591.0,1.0,3.0,975.0,211.0,60,3.0,True,0.0,0,17.0,7,2To5Years
False,34,0.0,500.0,EE,33.38,4.0,UpTo1Year,3.0,6,291.0,0.0,7.0,749.0,396.0,9,1.0,True,0.0,2,7.0,2,15To25Years
False,36,0.0,1500.0,ES,41.0,3.0,UpTo3Years,3.0,8,669.0,1.0,3.0,1851.0,1042.0,12,3.0,True,0.0,0,17.0,7,10To15Years
False,42,3000.0,3000.0,EE,42.61,5.0,MoreThan5Years,3.0,9,647.0,1.0,2.0,1312.0,799.0,24,2.0,False,1.0,6,17.0,0,15To25Years
False,28,0.0,1800.0,EE,17.4,4.0,UpTo3Years,3.0,6,676.0,0.0,7.0,1000.0,648.0,12,2.0,True,0.0,0,8.0,0,10To15Years
False,48,2000.0,4000.0,EE,24.89,4.0,UpTo1Year,3.0,7,1051.0,0.0,3.0,1840.0,569.0,24,1.0,False,1.0,0,8.0,6,MoreThan25Years
False,22,0.0,2200.0,EE,27.64,4.0,UpTo1Year,3.0,4,317.0,1.0,5.0,767.0,238.0,12,1.0,True,0.0,2,14.0,2,LessThan2Years
False,32,0.0,3000.0,EE,15.77,5.0,MoreThan5Years,3.0,5,187.0,1.0,8.0,666.0,386.0,60,3.0,True,0.0,0,17.0,2,5To10Years
True,28,0.0,5000.0,ES,20.13,4.0,UpTo4Years,3.0,6,828.0,2.0,2.0,1088.0,336.0,48,3.0,True,0.0,1,8.0,0,2To5Years
False,28,0.0,500.0,EE,11.07,2.0,UpTo3Years,3.0,5,423.0,1.0,3.0,605.0,133.0,12,4.0,True,0.0,0,3.0,7,5To10Years
False,46,0.0,3000.0,EE,46.02,4.0,UpTo3Years,3.0,9,157.0,0.0,1.0,339.0,457.0,48,1.0,True,0.0,1,19.0,0,MoreThan25Years
True,27,1500.0,8500.0,EE,32.7,4.0,UpTo1Year,3.0,8,331.0,0.0,3.0,1113.0,1005.0,48,1.0,True,1.0,1,3.0,0,5To10Years
False,26,0.0,3600.0,EE,21.06,4.0,UpTo1Year,3.0,6,301.0,0.0,5.0,774.0,348.0,48,1.0,True,0.0,2,15.0,6,2To5Years
True,39,0.0,3000.0,ES,11.41,5.0,MoreThan5Years,3.0,4,414.0,2.0,3.0,850.0,353.0,60,3.0,True,0.0,0,7.0,2,15To25Years
True,68,0.0,5000.0,FI,22.9,3.0,MoreThan5Years,6.0,7,522.0,0.0,4.0,1048.0,579.0,60,4.0,True,0.0,0,1.0,0,MoreThan25Years
False,38,0.0,3000.0,FI,15.97,4.0,MoreThan5Years,3.0,9,751.0,0.0,4.0,2461.0,1351.0,9,1.0,True,0.0,1,8.0,6,15To25Years
True,35,2500.0,5350.0,EE,39.08,4.0,UpTo1Year,3.0,16,390.0,0.0,1.0,1200.0,760.0,36,1.0,False,1.0,1,1.0,0,LessThan2Years
True,43,0.0,10000.0,EE,15.88,5.0,UpTo5Years,3.0,5,844.0,0.0,8.0,1600.0,502.0,60,2.0,True,0.0,1,8.0,3,15To25Years
True,43,0.0,10000.0,ES,55.5,4.0,MoreThan5Years,4.0,10,668.0,0.0,9.0,2400.0,1734.0,60,1.0,True,0.0,1,1.0,0,MoreThan25Years
True,52,0.0,2000.0,ES,19.45,5.0,MoreThan5Years,3.0,9,780.0,0.0,9.0,2067.0,1148.0,18,1.0,True,0.0,1,3.0,0,MoreThan25Years
True,21,0.0,500.0,EE,30.81,4.0,UpTo2Years,3.0,2,366.0,0.0,2.0,568.0,27.0,3,3.0,True,0.0,0,3.0,6,LessThan2Years
False,46,2400.0,800.0,EE,26.02,5.0,UpTo2Years,3.0,4,341.0,0.0,3.0,1103.0,662.0,9,2.0,False,3.0,0,3.0,7,15To25Years
True,43,3000.0,10000.0,EE,45.97,5.0,MoreThan5Years,3.0,17,608.0,1.0,1.0,1316.0,1470.0,60,1.0,False,1.0,1,1.0,0,10To15Years
False,56,0.0,2100.0,EE,17.8,5.0,MoreThan5Years,3.0,7,326.0,0.0,8.0,837.0,582.0,18,4.0,True,0.0,0,3.0,0,MoreThan25Years
False,46,0.0,2500.0,FI,23.63,4.0,UpTo3Years,3.0,11,595.0,1.0,8.0,1456.0,1066.0,36,2.0,True,0.0,1,1.0,0,MoreThan25Years
False,46,0.0,2000.0,EE,38.62,3.0,MoreThan5Years,3.0,6,370.0,0.0,7.0,1300.0,820.0,24,1.0,True,0.0,1,3.0,5,MoreThan25Years
False,28,0.0,2500.0,EE,15.96,4.0,UpTo3Years,3.0,4,884.0,0.0,2.0,1109.0,184.0,24,3.0,True,0.0,0,8.0,8,5To10Years
False,43,0.0,2000.0,FI,16.7,4.0,UpTo1Year,3.0,2,668.0,0.0,3.0,1108.0,255.0,12,3.0,True,0.0,1,6.0,2,15To25Years
True,34,0.0,6800.0,FI,23.71,5.0,MoreThan5Years,3.0,13,595.0,1.0,3.0,1885.0,1603.0,48,3.0,True,0.0,0,18.0,0,10To15Years
True,69,0.0,2000.0,ES,14.18,4.0,MoreThan5Years,6.0,8,384.0,0.0,9.0,1262.0,774.0,24,1.0,True,0.0,0,1.0,2,MoreThan25Years
False,27,2900.0,4000.0,EE,13.0,5.0,UpTo1Year,3.0,4,1100.0,0.0,1.0,1400.0,195.0,48,3.0,False,4.0,1,11.0,3,5To10Years
True,25,0.0,2000.0,EE,14.39,2.0,UpTo2Years,3.0,4,540.0,0.0,2.0,799.0,144.0,24,2.0,True,0.0,0,3.0,6,2To5Years
False,27,0.0,2700.0,ES,37.13,4.0,MoreThan5Years,3.0,7,248.0,2.0,3.0,1158.0,762.0,24,3.0,True,0.0,1,9.0,7,5To10Years
True,52,0.0,1300.0,ES,4.74,5.0,MoreThan5Years,3.0,9,891.0,0.0,3.0,1287.0,354.0,60,3.0,True,0.0,0,1.0,7,MoreThan25Years
False,48,0.0,7000.0,FI,30.53,4.0,MoreThan5Years,3.0,9,934.0,0.0,3.0,2103.0,1666.0,36,2.0,True,0.0,0,7.0,0,MoreThan25Years
True,31,0.0,10000.0,ES,7.51,4.0,MoreThan5Years,3.0,7,4233.0,2.0,1.0,5300.0,752.0,48,1.0,True,0.0,0,14.0,2,10To15Years
False,47,0.0,8500.0,EE,38.12,5.0,UpTo1Year,3.0,23,909.0,0.0,4.0,2185.0,1413.0,36,1.0,True,0.0,2,16.0,6,MoreThan25Years
True,37,0.0,10000.0,ES,40.83,4.0,UpTo4Years,3.0,11,601.0,2.0,7.0,2050.0,1161.0,60,2.0,True,0.0,1,17.0,7,10To15Years
True,38,0.0,1000.0,FI,6.04,4.0,UpTo1Year,3.0,8,440.0,0.0,3.0,1822.0,1284.0,12,1.0,True,0.0,3,6.0,7,15To25Years
True,46,0.0,8000.0,EE,47.47,5.0,MoreThan5Years,3.0,12,340.0,1.0,7.0,891.0,563.0,60,2.0,True,0.0,0,16.0,0,MoreThan25Years
True,34,0.0,9500.0,FI,26.63,3.0,UpTo2Years,3.0,18,1395.0,1.0,3.0,2726.0,2154.0,60,3.0,True,0.0,4,9.0,0,2To5Years
True,43,0.0,10000.0,FI,45.25,5.0,UpTo1Year,3.0,14,849.0,1.0,3.0,2444.0,2099.0,48,2.0,True,0.0,1,17.0,0,15To25Years
False,39,0.0,2000.0,EE,16.79,3.0,MoreThan5Years,3.0,6,916.0,0.0,7.0,1400.0,289.0,12,2.0,True,0.0,3,6.0,6,15To25Years
False,44,5000.0,2000.0,EE,24.81,2.0,MoreThan5Years,3.0,6,291.0,0.0,3.0,782.0,444.0,60,2.0,False,1.0,2,3.0,6,MoreThan25Years
False,23,1000.0,1300.0,EE,17.26,3.0,UpTo2Years,3.0,3,419.0,0.0,2.0,591.0,130.0,60,3.0,True,2.0,0,4.0,6,2To5Years
False,21,1500.0,1000.0,EE,33.88,4.0,UpTo2Years,3.0,8,264.0,0.0,2.0,608.0,362.0,36,3.0,False,1.0,0,6.0,0,2To5Years
False,32,0.0,3000.0,ES,10.16,2.0,UpTo5Years,3.0,7,407.0,2.0,9.0,984.0,477.0,36,3.0,True,0.0,1,3.0,2,15To25Years
False,31,1500.0,2100.0,FI,26.09,4.0,MoreThan5Years,2.0,9,512.0,1.0,3.0,1349.0,841.0,36,3.0,True,1.0,0,7.0,0,5To10Years
True,39,1500.0,1500.0,ES,10.56,5.0,MoreThan5Years,3.0,7,1237.0,0.0,2.0,1582.0,291.0,36,1.0,True,1.0,1,14.0,7,10To15Years
False,22,0.0,2500.0,EE,41.73,4.0,UpTo1Year,3.0,2,267.0,1.0,2.0,508.0,54.0,18,2.0,True,0.0,0,1.0,7,2To5Years
True,46,0.0,6000.0,FI,24.68,4.0,MoreThan5Years,3.0,5,1841.0,1.0,8.0,2767.0,691.0,36,1.0,True,0.0,1,1.0,2,15To25Years
False,35,0.0,1100.0,EE,31.93,3.0,UpTo2Years,3.0,5,223.0,0.0,2.0,332.0,149.0,12,3.0,True,0.0,0,1.0,0,LessThan2Years
False,37,0.0,2500.0,FI,7.11,5.0,UpTo1Year,3.0,6,943.0,0.0,4.0,1631.0,663.0,36,1.0,True,0.0,1,12.0,0,5To10Years
False,21,0.0,500.0,EE,12.77,4.0,UpTo1Year,3.0,3,133.0,1.0,3.0,376.0,195.0,12,3.0,True,0.0,0,7.0,0,LessThan2Years
True,58,0.0,1000.0,ES,6.46,5.0,MoreThan5Years,6.0,4,518.0,1.0,9.0,805.0,235.0,24,5.0,True,0.0,0,15.0,1,MoreThan25Years
False,37,0.0,1100.0,EE,24.5,5.0,UpTo1Year,3.0,9,419.0,1.0,8.0,1000.0,505.0,18,3.0,True,0.0,0,17.0,0,10To15Years
False,39,0.0,8000.0,ES,10.04,3.0,MoreThan5Years,5.0,8,1959.0,0.0,8.0,2700.0,1027.0,60,1.0,True,0.0,2,6.0,0,15To25Years
False,41,0.0,500.0,EE,15.83,4.0,MoreThan5Years,3.0,10,248.0,1.0,8.0,600.0,290.0,9,3.0,True,0.0,1,16.0,8,15To25Years
False,48,0.0,1000.0,EE,20.15,5.0,MoreThan5Years,3.0,12,356.0,1.0,1.0,794.0,407.0,60,3.0,True,0.0,1,16.0,7,5To10Years
True,40,0.0,4200.0,ES,34.31,3.0,UpTo1Year,3.0,11,369.0,0.0,3.0,1189.0,736.0,48,4.0,True,0.0,0,1.0,0,15To25Years
False,53,0.0,1000.0,EE,54.4,5.0,UpTo5Years,3.0,6,250.0,1.0,1.0,647.0,300.0,12,3.0,True,0.0,0,16.0,2,2To5Years
True,48,0.0,10000.0,SK,9.35,5.0,MoreThan5Years,4.0,7,2673.0,0.0,1.0,3732.0,710.0,48,3.0,True,0.0,0,8.0,2,15To25Years
False,41,0.0,600.0,EE,32.8,4.0,UpTo4Years,2.0,3,206.0,1.0,2.0,311.0,47.0,12,3.0,True,0.0,0,1.0,8,2To5Years
False,37,1500.0,2500.0,EE,42.66,4.0,UpTo4Years,3.0,11,782.0,0.0,2.0,1709.0,787.0,24,4.0,False,1.0,1,6.0,6,2To5Years
False,32,0.0,2900.0,EE,22.13,4.0,UpTo1Year,3.0,8,223.0,1.0,3.0,488.0,250.0,60,2.0,True,0.0,2,1.0,0,10To15Years
False,27,0.0,500.0,EE,7.73,4.0,UpTo1Year,3.0,3,417.0,1.0,2.0,802.0,323.0,9,3.0,True,0.0,1,1.0,7,10To15Years
True,44,0.0,2600.0,EE,57.49,4.0,UpTo4Years,3.0,5,204.0,1.0,1.0,501.0,189.0,36,2.0,True,0.0,0,7.0,2,15To25Years
False,29,0.0,2000.0,ES,17.55,5.0,UpTo4Years,3.0,4,340.0,0.0,4.0,1100.0,567.0,12,1.0,True,0.0,0,1.0,0,5To10Years
False,26,0.0,500.0,EE,20.69,2.0,UpTo2Years,3.0,6,253.0,0.0,3.0,817.0,516.0,12,2.0,True,0.0,0,8.0,7,2To5Years
False,26,5300.0,1300.0,EE,29.24,4.0,UpTo1Year,3.0,3,506.0,0.0,1.0,773.0,115.0,9,1.0,False,4.0,2,3.0,6,5To10Years
False,40,0.0,2500.0,EE,33.15,5.0,MoreThan5Years,3.0,10,734.0,1.0,7.0,1638.0,779.0,24,2.0,True,0.0,1,7.0,7,15To25Years
True,47,0.0,3000.0,ES,46.38,1.0,MoreThan5Years,3.0,9,463.0,0.0,2.0,1050.0,468.0,48,3.0,True,0.0,0,1.0,7,MoreThan25Years
False,28,10000.0,10000.0,FI,31.41,3.0,UpTo1Year,3.0,14,861.0,0.0,6.0,1907.0,1782.0,60,3.0,False,1.0,0,1.0,0,5To10Years
False,21,0.0,500.0,EE,3.97,4.0,UpTo1Year,3.0,6,283.0,0.0,3.0,630.0,393.0,24,3.0,True,0.0,0,9.0,0,LessThan2Years
True,24,0.0,3000.0,FI,10.95,4.0,UpTo4Years,3.0,6,1756.0,0.0,4.0,2275.0,560.0,36,2.0,True,0.0,0,6.0,0,5To10Years
True,21,0.0,1900.0,EE,38.1,2.0,UpTo2Years,3.0,7,214.0,1.0,2.0,378.0,222.0,48,2.0,True,0.0,0,7.0,7,LessThan2Years
True,32,0.0,3000.0,FI,28.99,3.0,MoreThan5Years,3.0,7,1337.0,0.0,3.0,2446.0,1390.0,24,2.0,True,0.0,0,6.0,0,15To25Years
True,50,0.0,5500.0,FI,43.75,5.0,MoreThan5Years,3.0,15,688.0,0.0,8.0,1865.0,1622.0,36,1.0,True,0.0,0,1.0,0,MoreThan25Years
False,32,0.0,2500.0,ES,39.8,5.0,UpTo3Years,3.0,6,360.0,2.0,2.0,980.0,490.0,24,3.0,True,0.0,0,1.0,6,10To15Years
False,62,0.0,3700.0,ES,10.53,1.0,MoreThan5Years,6.0,8,507.0,0.0,9.0,1292.0,954.0,60,1.0,True,0.0,1,1.0,0,MoreThan25Years
True,27,0.0,2000.0,FI,37.21,4.0,UpTo3Years,3.0,7,769.0,0.0,8.0,2279.0,1406.0,24,3.0,True,0.0,0,8.0,7,5To10Years
True,27,0.0,9000.0,FI,21.59,2.0,UpTo2Years,3.0,6,871.0,0.0,3.0,1723.0,1260.0,36,1.0,True,0.0,1,3.0,0,10To15Years
False,40,0.0,3500.0,EE,25.08,5.0,MoreThan5Years,3.0,15,377.0,1.0,1.0,1240.0,1041.0,48,1.0,True,0.0,3,1.0,0,10To15Years
True,46,0.0,2900.0,FI,15.97,2.0,MoreThan5Years,3.0,6,973.0,1.0,3.0,1653.0,556.0,24,2.0,True,0.0,0,17.0,0,MoreThan25Years
False,30,0.0,6000.0,ES,26.41,5.0,UpTo4Years,3.0,7,831.0,1.0,2.0,1223.0,294.0,36,3.0,True,0.0,0,1.0,0,5To10Years
True,67,0.0,1500.0,FI,6.27,2.0,MoreThan5Years,6.0,2,551.0,0.0,5.0,1356.0,720.0,24,1.0,True,0.0,0,1.0,7,MoreThan25Years
False,35,0.0,6500.0,EE,21.64,3.0,MoreThan5Years,3.0,8,939.0,0.0,2.0,1705.0,661.0,60,1.0,True,0.0,2,6.0,5,5To10Years
True,65,0.0,6000.0,ES,25.83,3.0,MoreThan5Years,6.0,10,337.0,2.0,2.0,724.0,1367.0,60,3.0,True,0.0,0,6.0,0,MoreThan25Years
True,45,0.0,3100.0,ES,37.6,4.0,UpTo4Years,3.0,7,382.0,1.0,2.0,960.0,515.0,24,3.0,True,0.0,0,11.0,7,MoreThan25Years
False,58,0.0,3000.0,EE,21.69,4.0,UpTo4Years,3.0,8,533.0,0.0,1.0,1102.0,464.0,48,1.0,True,0.0,0,1.0,2,2To5Years
True,43,0.0,3000.0,EE,31.2,4.0,MoreThan5Years,3.0,8,262.0,1.0,1.0,516.0,216.0,60,1.0,True,0.0,0,3.0,2,MoreThan25Years
True,23,0.0,2300.0,EE,18.03,4.0,UpTo5Years,3.0,5,232.0,0.0,3.0,660.0,329.0,36,3.0,True,0.0,0,7.0,2,2To5Years
False,47,0.0,5900.0,ES,14.03,3.0,UpTo5Years,3.0,4,1159.0,1.0,1.0,1525.0,180.0,48,4.0,True,0.0,0,10.0,6,15To25Years
False,27,0.0,500.0,EE,17.95,4.0,UpTo2Years,3.0,6,158.0,1.0,3.0,730.0,510.0,9,2.0,True,0.0,1,7.0,7,LessThan2Years
True,28,0.0,5000.0,FI,49.81,3.0,MoreThan5Years,3.0,12,501.0,0.0,2.0,1606.0,1692.0,36,3.0,True,0.0,0,1.0,0,5To10Years
True,54,0.0,3000.0,ES,36.01,5.0,MoreThan5Years,3.0,8,371.0,0.0,9.0,1755.0,1289.0,48,3.0,True,0.0,0,19.0,2,MoreThan25Years
True,63,1300.0,4000.0,EE,49.66,4.0,UpTo1Year,3.0,10,132.08,0.0,3.0,759.0,580.34,48,4.0,False,2.0,0,1.0,0,MoreThan25Years
True,25,0.0,500.0,ES,17.06,2.0,UpTo1Year,3.0,3,735.0,0.0,2.0,1026.0,116.0,3,3.0,True,0.0,0,5.0,0,5To10Years
True,26,4000.0,2000.0,EE,16.5,4.0,UpTo1Year,3.0,7,560.0,0.0,3.0,1212.0,720.0,60,2.0,True,1.0,0,10.0,0,5To10Years
True,29,0.0,2000.0,ES,30.08,4.0,UpTo1Year,3.0,5,785.0,0.0,3.0,1300.0,272.0,9,1.0,True,0.0,2,19.0,6,15To25Years
True,62,0.0,2200.0,ES,8.61,4.0,MoreThan5Years,6.0,5,564.0,0.0,1.0,801.0,168.0,48,1.0,True,0.0,2,1.0,2,MoreThan25Years
True,40,0.0,10000.0,FI,48.26,4.0,UpTo4Years,3.0,6,1286.0,0.0,8.0,3382.0,2671.0,60,1.0,True,0.0,1,1.0,0,15To25Years
True,40,1200.0,500.0,EE,62.73,5.0,MoreThan5Years,3.0,10,148.0,1.0,7.0,762.0,566.0,12,2.0,False,1.0,2,17.0,7,5To10Years
False,39,0.0,3500.0,ES,38.92,3.0,MoreThan5Years,3.0,11,647.0,0.0,2.0,1200.0,918.0,36,4.0,True,0.0,0,6.0,0,15To25Years
True,24,0.0,5300.0,FI,23.62,5.0,UpTo1Year,3.0,12,805.0,1.0,6.0,1668.0,1192.0,48,2.0,True,0.0,0,10.0,0,10To15Years
True,26,0.0,4000.0,EE,8.75,4.0,UpTo4Years,3.0,6,1163.0,0.0,2.0,1292.0,131.0,60,3.0,True,0.0,0,3.0,7,5To10Years
False,25,0.0,3000.0,FI,19.27,4.0,UpTo1Year,2.0,5,769.0,1.0,4.0,1349.0,430.0,24,2.0,True,0.0,0,1.0,7,2To5Years
True,55,0.0,6000.0,EE,42.01,4.0,MoreThan5Years,3.0,7,556.0,1.0,1.0,1195.0,519.0,24,2.0,True,0.0,0,11.0,0,10To15Years
False,27,0.0,3000.0,EE,37.69,4.0,UpTo1Year,3.0,4,836.0,0.0,2.0,1393.0,260.0,12,3.0,True,0.0,0,4.0,6,5To10Years
False,63,0.0,2000.0,ES,25.62,1.0,MoreThan5Years,2.0,5,476.0,2.0,2.0,1210.0,668.0,60,1.0,True,0.0,2,19.0,2,MoreThan25Years
True,34,0.0,3000.0,ES,14.96,4.0,MoreThan5Years,3.0,9,459.0,1.0,8.0,1223.0,681.0,60,3.0,True,0.0,0,17.0,8,15To25Years
False,55,0.0,2000.0,EE,45.61,4.0,MoreThan5Years,6.0,3,60.0,0.0,3.0,478.0,456.0,24,1.0,True,0.0,0,1.0,4,LessThan2Years
True,34,0.0,1350.0,ES,18.96,5.0,UpTo4Years,3.0,4,447.0,0.0,3.0,886.0,271.0,9,3.0,True,0.0,0,19.0,8,5To10Years
True,53,0.0,2500.0,ES,12.66,2.0,MoreThan5Years,2.0,4,586.0,2.0,1.0,711.0,35.0,48,1.0,True,0.0,0,1.0,0,MoreThan25Years
False,52,0.0,1000.0,EE,20.86,4.0,UpTo3Years,3.0,4,311.0,0.0,3.0,532.0,234.0,24,4.0,True,0.0,3,3.0,6,2To5Years
True,30,0.0,1800.0,ES,7.09,4.0,UpTo2Years,3.0,4,189.0,2.0,3.0,889.0,637.0,48,1.0,True,0.0,0,5.0,6,10To15Years
False,40,0.0,2300.0,ES,22.71,1.0,MoreThan5Years,3.0,7,450.0,0.0,9.0,1471.0,970.0,60,2.0,True,0.0,0,1.0,7,15To25Years
True,40,0.0,2500.0,EE,24.1,2.0,UpTo1Year,3.0,7,112.0,0.0,8.0,830.0,723.0,60,1.0,True,0.0,1,6.0,2,15To25Years
True,45,0.0,3000.0,ES,23.76,4.0,UpTo1Year,3.0,6,367.0,2.0,8.0,867.0,294.0,18,4.0,True,0.0,2,4.0,0,15To25Years
True,31,0.0,3000.0,ES,14.22,3.0,UpTo2Years,3.0,9,1301.0,1.0,2.0,1800.0,343.0,24,3.0,True,0.0,0,7.0,2,10To15Years
False,49,0.0,5000.0,EE,21.94,4.0,MoreThan5Years,3.0,14,675.0,0.0,7.0,1281.0,873.0,36,1.0,True,0.0,0,6.0,0,MoreThan25Years
False,22,0.0,2100.0,EE,35.55,4.0,UpTo1Year,3.0,4,240.0,0.0,2.0,436.0,102.0,24,3.0,True,0.0,0,3.0,6,LessThan2Years
True,24,0.0,1000.0,EE,31.92,4.0,UpTo3Years,2.0,7,333.0,1.0,1.0,683.0,318.0,60,1.0,True,0.0,3,7.0,2,5To10Years
False,62,0.0,3900.0,ES,16.54,2.0,MoreThan5Years,6.0,9,464.0,0.0,2.0,925.0,338.0,48,1.0,True,0.0,2,1.0,0,MoreThan25Years
False,62,0.0,2000.0,EE,49.24,4.0,UpTo4Years,3.0,6,251.0,0.0,1.0,524.0,204.0,36,1.0,True,0.0,0,15.0,7,MoreThan25Years
True,21,0.0,5300.0,ES,21.3,5.0,UpTo1Year,3.0,3,746.0,0.0,2.0,1291.0,270.0,24,3.0,True,0.0,0,8.0,6,2To5Years
False,36,0.0,3500.0,EE,7.28,4.0,UpTo1Year,3.0,9,1345.0,0.0,8.0,2636.0,1099.0,24,1.0,True,0.0,2,3.0,2,LessThan2Years
True,60,0.0,8000.0,FI,19.99,4.0,UpTo2Years,3.0,11,1135.0,1.0,6.0,1881.0,1134.0,36,2.0,True,0.0,0,17.0,0,MoreThan25Years
True,53,0.0,6000.0,EE,36.62,4.0,UpTo1Year,3.0,3,286.0,0.0,3.0,609.0,154.0,60,1.0,True,0.0,1,9.0,1,MoreThan25Years
True,31,0.0,6000.0,ES,38.03,3.0,MoreThan5Years,3.0,11,657.0,2.0,1.0,1625.0,781.0,60,1.0,True,0.0,2,1.0,2,10To15Years
False,48,0.0,3000.0,EE,54.44,4.0,MoreThan5Years,3.0,6,188.0,0.0,3.0,720.0,431.0,60,1.0,True,0.0,0,3.0,6,5To10Years
False,33,0.0,2000.0,EE,20.98,3.0,UpTo1Year,3.0,1,497.0,0.0,7.0,882.0,200.0,12,2.0,True,0.0,2,1.0,0,LessThan2Years
True,29,0.0,6000.0,ES,22.09,3.0,UpTo1Year,2.0,4,556.0,0.0,3.0,1100.0,315.0,36,3.0,True,0.0,0,14.0,7,5To10Years
